Timestamp,Full Name,Email Address,Phone Number,Budget Range,Preferred Property Type,Preferred Location,Other than above listed locations,Property Size Preference,Other than above listed Sizes,Purpose of Investment,Number of Bedrooms,Importance of Security,Nearby Facilities,Do you want AI-Based Renovation & Design Suggestions?,Interior Style Preference,Renovation Budget ( PKR ),Focus Area for Renovation ( Multiple Choice ),Rental Optimization Goal,Would you Like Ai to estimate ROI ( Return on Investment ) after renovation?,Additional Comments / Requirements,Email Address.1,clean_area_sqft,budget_min,budget_max,budget_center,budget_range,preferred_type,preferred_location,preferred_location_key,preferred_bedrooms,preferred_area,security_importance,purpose_encoded
12/03/2025 14:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-9988667,25 Crore - 36 Crore,House,F-10/1,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,250000000.0,360000000.0,305000000.0,110000000.0,house,F-10/1,f101,5.0,5445,1.5,2.0
12/03/2025 14:30,Laiba Asif,laiba.asif55@yahoo.com,0333-1122778,4 Crore - 5.9 Crore,House,G-15/4,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,40000000.0,59000000.0,49500000.0,19000000.0,house,G-15/4,g154,4.0,2722,1.5,1.0
12/03/2025 14:15,Usman Javed,usman.javed33@gmail.com,0315-2233889,3.75 Crore - 5.42 Crore,Apartment,G-13 The Grand XI,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,37500000.0,54200000.0,45850000.0,16700000.0,apartment,G-13 The Grand XI,g13thegrandxi,3.0,2722,1.5,2.0
12/03/2025 14:00,Ali Raza,ali.raza88@outlook.com,0345-3344999,68 Crore - 92 Crore,Commercial Plot,Blue Area Plot 99,,4 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,21780,680000000.0,920000000.0,800000000.0,240000000.0,commercial plot,Blue Area Plot 99,blueareaplot99,3.0,21780,1.5,2.0
12/03/2025 13:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-4455001,1.18 Crore - 1.72 Crore,House,Faisal Hills Block V,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,11800000.0,17200000.0,14500000.0,5400000.0,house,Faisal Hills Block V,faisalhillsblockv,3.0,1633,1.2,1.0
12/03/2025 13:30,Danish Malik,danish.malik99@gmail.com,0333-5566112,8.5 Crore - 12.5 Crore,House,DHA Phase 1 Sector H,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,85000000.0,125000000.0,105000000.0,40000000.0,house,DHA Phase 1 Sector H,dhaphase1sectorh,4.0,2722,1.5,2.0
12/03/2025 13:15,Laiba Shah,laiba.shah66@outlook.com,0315-6677223,3.35 Crore - 4.85 Crore,House,G-14/2,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,33500000.0,48500000.0,41000000.0,15000000.0,house,G-14/2,g142,4.0,2722,1.5,1.0
12/03/2025 13:00,Usman Javed,usman.javed33@gmail.com,0345-7788334,3.85 Crore - 5.62 Crore,House,B-17 Block Q,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block Q corner,usman.javed33@gmail.com,2722,38500000.0,56200000.0,47350000.0,17700000.0,house,B-17 Block Q,b17blockq,4.0,2722,1.5,1.0
12/03/2025 12:45,Amina Rehman,amina.rehman77@hotmail.com,0322-8899445,13 Crore - 18.5 Crore,Commercial Plot,F-8/1 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,130000000.0,185000000.0,157500000.0,55000000.0,commercial plot,F-8/1 Markaz,f81markaz,3.0,2722,1.5,2.0
12/03/2025 12:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-9988556,2.45 Crore - 3.55 Crore,Apartment,F-6 The Centaurus,,3 Bedrooms,2400 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,2400,24500000.0,35500000.0,30000000.0,11000000.0,apartment,F-6 The Centaurus,f6thecentaurus,3.0,2400,1.5,1.0
12/03/2025 12:15,Danish Raza,danish.raza99@outlook.com,0315-1122889,11 Crore - 16 Crore,House,DHA Phase 5 Sector Q,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 premium,danish.raza99@outlook.com,5445,110000000.0,160000000.0,135000000.0,50000000.0,house,DHA Phase 5 Sector Q,dhaphase5sectorq,5.0,5445,1.5,1.0
12/03/2025 12:00,Areeba Noor,areeba.noor22@gmail.com,0345-2233990,1.22 Crore - 1.78 Crore,House,Faisal Hills Block W,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,12200000.0,17800000.0,15000000.0,5600000.0,house,Faisal Hills Block W,faisalhillsblockw,3.0,1633,1.2,1.0
12/03/2025 11:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-3344001,26 Crore - 38 Crore,House,F-10/2,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,260000000.0,380000000.0,320000000.0,120000000.0,house,F-10/2,f102,5.0,5445,1.5,2.0
12/03/2025 11:30,Laiba Asif,laiba.asif55@yahoo.com,0333-4455112,4.1 Crore - 6 Crore,House,G-15/3,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,41000000.0,60000000.0,50500000.0,19000000.0,house,G-15/3,g153,4.0,2722,1.5,1.0
12/03/2025 11:15,Usman Javed,usman.javed33@gmail.com,0315-5566223,3.95 Crore - 5.72 Crore,Apartment,G-13 The Grand XII,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,39500000.0,57200000.0,48350000.0,17700000.0,apartment,G-13 The Grand XII,g13thegrandxii,3.0,2722,1.5,2.0
12/03/2025 11:00,Ali Raza,ali.raza88@outlook.com,0345-6677334,72 Crore - 98 Crore,Commercial Plot,Blue Area Plot 101,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,720000000.0,980000000.0,850000000.0,260000000.0,commercial plot,Blue Area Plot 101,blueareaplot101,3.0,27225,1.5,2.0
12/03/2025 10:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-7788445,1.25 Crore - 1.82 Crore,House,Faisal Hills Block X,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,12500000.0,18200000.0,15350000.0,5700000.0,house,Faisal Hills Block X,faisalhillsblockx,3.0,1633,1.2,1.0
12/03/2025 10:30,Danish Malik,danish.malik99@gmail.com,0333-8899556,8.8 Crore - 13 Crore,House,DHA Phase 1 Sector I,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,88000000.0,130000000.0,109000000.0,42000000.0,house,DHA Phase 1 Sector I,dhaphase1sectori,4.0,2722,1.5,2.0
12/03/2025 10:15,Laiba Shah,laiba.shah66@outlook.com,0315-9988667,3.45 Crore - 5.05 Crore,House,G-14/1,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,34500000.0,50500000.0,42500000.0,16000000.0,house,G-14/1,g141,4.0,2722,1.5,1.0
12/03/2025 10:00,Usman Javed,usman.javed33@gmail.com,0345-1122990,4.05 Crore - 5.92 Crore,House,B-17 Block R,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block R corner,usman.javed33@gmail.com,2722,40500000.0,59200000.0,49850000.0,18700000.0,house,B-17 Block R,b17blockr,4.0,2722,1.5,1.0
12/03/2025 09:45,Amina Rehman,amina.rehman77@hotmail.com,0322-2233112,13.5 Crore - 19.5 Crore,Commercial Plot,F-6/2 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,135000000.0,195000000.0,165000000.0,60000000.0,commercial plot,F-6/2 Markaz,f62markaz,3.0,2722,1.5,2.0
12/03/2025 09:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-3344223,2.55 Crore - 3.65 Crore,Apartment,F-7 The Centaurus,,3 Bedrooms,2450 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,2450,25500000.0,36500000.0,31000000.0,11000000.0,apartment,F-7 The Centaurus,f7thecentaurus,3.0,2450,1.5,1.0
12/03/2025 09:15,Danish Raza,danish.raza99@outlook.com,0315-4455001,11.2 Crore - 16.5 Crore,House,DHA Phase 5 Sector R,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,112000000.0,165000000.0,138500000.0,53000000.0,house,DHA Phase 5 Sector R,dhaphase5sectorr,5.0,5445,1.5,1.0
12/03/2025 09:00,Areeba Noor,areeba.noor22@gmail.com,0345-5566112,1.28 Crore - 1.88 Crore,House,Faisal Hills Block Y,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,12800000.0,18800000.0,15800000.0,6000000.0,house,Faisal Hills Block Y,faisalhillsblocky,3.0,1633,1.2,1.0
12/03/2025 08:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-6677223,27 Crore - 39 Crore,House,F-10/3,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,270000000.0,390000000.0,330000000.0,120000000.0,house,F-10/3,f103,5.0,5445,1.5,2.0
12/03/2025 08:30,Laiba Asif,laiba.asif55@yahoo.com,0333-7788334,4.2 Crore - 6.2 Crore,House,G-15/2,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,42000000.0,62000000.0,52000000.0,20000000.0,house,G-15/2,g152,4.0,2722,1.5,1.0
12/03/2025 08:15,Usman Javed,usman.javed33@gmail.com,0315-8899445,4.15 Crore - 6.02 Crore,Apartment,G-13 The Grand XIII,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,41500000.0,60199999.99999999,50850000.0,18699999.999999993,apartment,G-13 The Grand XIII,g13thegrandxiii,3.0,2722,1.5,2.0
12/03/2025 08:00,Ali Raza,ali.raza88@outlook.com,0345-9988778,75 Crore - 105 Crore,Commercial Plot,Blue Area Plot 111,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,750000000.0,1050000000.0,900000000.0,300000000.0,commercial plot,Blue Area Plot 111,blueareaplot111,3.0,27225,1.5,2.0
12/03/2025 07:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-1122990,1.32 Crore - 1.92 Crore,House,Faisal Hills Block Z,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,13200000.0,19200000.0,16200000.0,6000000.0,house,Faisal Hills Block Z,faisalhillsblockz,3.0,1633,1.2,1.0
12/03/2025 07:30,Danish Malik,danish.malik99@gmail.com,0333-2233001,9 Crore - 13.2 Crore,House,DHA Phase 1 Sector J,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,90000000.0,132000000.0,111000000.0,42000000.0,house,DHA Phase 1 Sector J,dhaphase1sectorj,4.0,2722,1.5,2.0
12/03/2025 07:15,Laiba Shah,laiba.shah66@outlook.com,0315-3344112,3.55 Crore - 5.15 Crore,House,G-14/4,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,35500000.0,51500000.0,43500000.0,16000000.0,house,G-14/4,g144,4.0,2722,1.5,1.0
12/03/2025 07:00,Usman Javed,usman.javed33@gmail.com,0345-4455223,4.25 Crore - 6.12 Crore,House,B-17 Block S,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block S corner,usman.javed33@gmail.com,2722,42500000.0,61200000.0,51850000.0,18700000.0,house,B-17 Block S,b17blocks,4.0,2722,1.5,1.0
12/03/2025 06:45,Amina Rehman,amina.rehman77@hotmail.com,0322-5566334,14 Crore - 20 Crore,Commercial Plot,F-7/4 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,140000000.0,200000000.0,170000000.0,60000000.0,commercial plot,F-7/4 Markaz,f74markaz,3.0,2722,1.5,2.0
12/03/2025 06:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-6677445,2.65 Crore - 3.85 Crore,Apartment,F-6 The Centaurus,,3 Bedrooms,2500 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,2500,26500000.0,38500000.0,32500000.0,12000000.0,apartment,F-6 The Centaurus,f6thecentaurus,3.0,2500,1.5,1.0
12/03/2025 06:15,Danish Raza,danish.raza99@outlook.com,0315-7788556,11.5 Crore - 17 Crore,House,DHA Phase 5 Sector S,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,115000000.0,170000000.0,142500000.0,55000000.0,house,DHA Phase 5 Sector S,dhaphase5sectors,5.0,5445,1.5,1.0
12/03/2025 06:00,Areeba Noor,areeba.noor22@gmail.com,0345-8899667,1.35 Crore - 1.98 Crore,House,Faisal Hills Block AA,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,13500000.0,19800000.0,16650000.0,6300000.0,house,Faisal Hills Block AA,faisalhillsblockaa,3.0,1633,1.2,1.0
12/03/2025 05:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-9988778,28 Crore - 41 Crore,House,F-10/4,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,280000000.0,410000000.0,345000000.0,130000000.0,house,F-10/4,f104,5.0,5445,1.5,2.0
12/03/2025 05:30,Laiba Asif,laiba.asif55@yahoo.com,0333-1122001,4.3 Crore - 6.3 Crore,House,G-15/1,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,43000000.0,63000000.0,53000000.0,20000000.0,house,G-15/1,g151,4.0,2722,1.5,1.0
12/03/2025 05:15,Usman Javed,usman.javed33@gmail.com,0315-2233112,4.ConcurrentHashMap35 Crore - 6.32 Crore,Apartment,G-13 The Grand XIV,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,40000000.0,63200000.0,51600000.0,23200000.0,apartment,G-13 The Grand XIV,g13thegrandxiv,3.0,2722,1.5,2.0
12/03/2025 05:00,Ali Raza,ali.raza88@outlook.com,0345-3344223,78 Crore - 108 Crore,Commercial Plot,Blue Area Plot 123,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,780000000.0,1080000000.0,930000000.0,300000000.0,commercial plot,Blue Area Plot 123,blueareaplot123,3.0,27225,1.5,2.0
12/03/2025 04:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-4455334,1.38 Crore - 2.02 Crore,House,Faisal Hills Block BB,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,13799999.999999998,20200000.0,17000000.0,6400000.000000002,house,Faisal Hills Block BB,faisalhillsblockbb,3.0,1633,1.2,1.0
12/03/2025 04:30,Danish Malik,danish.malik99@gmail.com,0333-5566445,9.2 Crore - 13.5 Crore,House,DHA Phase 1 Sector K,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,92000000.0,135000000.0,113500000.0,43000000.0,house,DHA Phase 1 Sector K,dhaphase1sectork,4.0,2722,1.5,2.0
12/03/2025 04:15,Laiba Shah,laiba.shah66@outlook.com,0315-6677556,3.65 Crore - 5.35 Crore,House,G-14/3,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,36500000.0,53500000.0,45000000.0,17000000.0,house,G-14/3,g143,4.0,2722,1.5,1.0
12/03/2025 04:00,Usman Javed,usman.javed33@gmail.com,0345-7788667,4.45 Crore - 6.42 Crore,House,B-17 Block T,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block T corner,usman.javed33@gmail.com,2722,44500000.0,64200000.0,54350000.0,19700000.0,house,B-17 Block T,b17blockt,4.0,2722,1.5,1.0
12/03/2025 03:45,Amina Rehman,amina.rehman77@hotmail.com,0322-8899778,14.5 Crore - 21 Crore,Commercial Plot,F-8/3 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,145000000.0,210000000.0,177500000.0,65000000.0,commercial plot,F-8/3 Markaz,f83markaz,3.0,2722,1.5,2.0
12/03/2025 03:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-9988889,2.75 Crore - 3.95 Crore,Apartment,F-7 The Centaurus,,3 Bedrooms,2550 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,2550,27500000.0,39500000.0,33500000.0,12000000.0,apartment,F-7 The Centaurus,f7thecentaurus,3.0,2550,1.5,1.0
12/03/2025 03:15,Danish Raza,danish.raza99@outlook.com,0315-1122112,11.8 Crore - 17.2 Crore,House,DHA Phase 5 Sector T,,1 Kanal,,Living ( Self Use ),5,Very Important,Near Hospital,Yes,Luxury,25 - 50 Lakh,"Whole House, Outdoor / Garden",Attract Long - Term Tenants,Yes,Phase 5 corner,danish.raza99@outlook.com,5445,118000000.0,172000000.0,145000000.0,54000000.0,house,DHA Phase 5 Sector T,dhaphase5sectort,5.0,5445,1.5,1.0
12/03/2025 03:00,Areeba Noor,areeba.noor22@gmail.com,0345-2233223,1.42 Crore - 2.08 Crore,House,Faisal Hills Block CC,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,areeba.noor22@gmail.com,1633,14200000.0,20800000.0,17500000.0,6600000.0,house,Faisal Hills Block CC,faisalhillsblockcc,3.0,1633,1.2,1.0
12/03/2025 02:45,Shahbaz Jilani,shahbaz.jilani77@hotmail.com,0322-3344334,29 Crore - 42 Crore,House,F-10/1,,1 Kanal,,Rental Income,5,Very Important,Near Metro / Main Road,Yes,Luxury,50 Lakh +,Whole House,Increase Rental Value,Yes,Double unit renovated,shahbaz.jilani77@hotmail.com,5445,290000000.0,420000000.0,355000000.0,130000000.0,house,F-10/1,f101,5.0,5445,1.5,2.0
12/03/2025 02:30,Laiba Asif,laiba.asif55@yahoo.com,0333-4455445,4.4 Crore - 6.5 Crore,House,G-15/4,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Attract Long - Term Tenants,Yes,35x70 plot,laiba.asif55@yahoo.com,2722,44000000.0,65000000.0,54500000.0,21000000.0,house,G-15/4,g154,4.0,2722,1.5,1.0
12/03/2025 02:15,Usman Javed,usman.javed33@gmail.com,0315-5566556,4.55 Crore - 6.62 Crore,Apartment,G-13 The Grand XV,,10 Marla,,Rental Income,3,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,Whole House,Short Term ( Airbnb Style ) Rental,Yes,Fully furnished,usman.javed33@gmail.com,2722,45500000.0,66200000.0,55850000.0,20700000.0,apartment,G-13 The Grand XV,g13thegrandxv,3.0,2722,1.5,2.0
12/03/2025 02:00,Ali Raza,ali.raza88@outlook.com,0345-6677667,82 Crore - 112 Crore,Commercial Plot,Blue Area Plot 135,,5 Kanal,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Landmark building,ali.raza88@outlook.com,27225,820000000.0,1120000000.0,970000000.0,300000000.0,commercial plot,Blue Area Plot 135,blueareaplot135,3.0,27225,1.5,2.0
12/03/2025 01:45,Saba Qureshi,saba.qureshi44@yahoo.com,0322-7788778,1.45 Crore - 2.12 Crore,House,Faisal Hills Block DD,,6 Marla,,Living ( Self Use ),3,Somewhat Important,Near School,Yes,Traditional,Less than 10 Lakh,"Bedrooms, Kitchen",Increase Rental Value,Yes,Possession ready,saba.qureshi44@yahoo.com,1633,14500000.0,21200000.0,17850000.0,6700000.0,house,Faisal Hills Block DD,faisalhillsblockdd,3.0,1633,1.2,1.0
12/03/2025 01:30,Danish Malik,danish.malik99@gmail.com,0333-8899889,9.5 Crore - 14 Crore,House,DHA Phase 1 Sector L,,10 Marla,,Rental Income,4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,Whole House,Attract Long - Term Tenants,Yes,Brand new,danish.malik99@gmail.com,2722,95000000.0,140000000.0,117500000.0,45000000.0,house,DHA Phase 1 Sector L,dhaphase1sectorl,4.0,2722,1.5,2.0
12/03/2025 01:15,Laiba Shah,laiba.shah66@outlook.com,0315-9988990,3.75 Crore - 5.55 Crore,House,G-14/2,,10 Marla,,Living ( Self Use ),4,Very Important,Near Metro / Main Road,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,40x80 cutting,laiba.shah66@outlook.com,2722,37500000.0,55500000.0,46500000.0,18000000.0,house,G-14/2,g142,4.0,2722,1.5,1.0
12/03/2025 01:00,Usman Javed,usman.javed33@gmail.com,0345-1122001,4.65 Crore - 6.72 Crore,House,B-17 Block U,,10 Marla,,Living ( Self Use ),4,Very Important,Near School,Yes,Modern,10 - 25 Lakh,"Kitchen, Bedrooms",Increase Rental Value,Yes,Block U corner,usman.javed33@gmail.com,2722,46500000.0,67200000.0,56850000.0,20700000.0,house,B-17 Block U,b17blocku,4.0,2722,1.5,1.0
12/03/2025 00:45,Amina Rehman,amina.rehman77@hotmail.com,0322-2233223,15 Crore - 21.5 Crore,Commercial Plot,F-6/1 Markaz,,10 Marla,,Rental Income,,Very Important,Near Metro / Main Road,Yes,Modern,50 Lakh +,Whole House,Increase Rental Value,Yes,Already rented plaza,amina.rehman77@hotmail.com,2722,150000000.0,215000000.0,182500000.0,65000000.0,commercial plot,F-6/1 Markaz,f61markaz,3.0,2722,1.5,2.0
12/03/2025 00:30,Haris Siddiqui,haris.siddiqui55@yahoo.com,0333-3344334,2.85 Crore - 4.15 Crore,Apartment,F-8 The Centaurus,,3 Bedrooms,2600 sqft,Living ( Self Use ),3,Very Important,"Near School, Near Hospital",Yes,Luxury,25 - 50 Lakh,"Kitchen, Bathrooms",Short Term ( Airbnb Style ) Rental,Yes,Margalla view,haris.siddiqui55@yahoo.com,2600,28500000.0,41500000.0,35000000.0,13000000.0,apartment,F-8 The Centaurus,f8thecentaurus,3.0,2600,1.5,1.0
